"id","address","description","material","name","officehour","photo","process","since","tel","project","lat","lang","no","goods","business","category","before_name","gu","idx","instagramKeyword"
1688,"창경궁로5다길8-5","-","-","진성정밀","-","-","-","-","2264-8022","-","551983.5625","199711.424","-","판매","가공","진성정밀","-","중구","1688","진성정밀"
1253,"청계천로159","-","-","연일산업","-","-","-","-","02-434-3274","-","552202.2574","199585.9616","-","-","-","-","-","종로구","1253","연일산업"
1687,"창경궁로5다길8-5","-","-","진성정밀","-","-","-","-","2264-8022","-","-","-","-","-","판매","가공","-","중구","1687","진성정밀"
1686,"을지로157","-","-","진성이씨서울화수회","-","-","-","-","02-2264-5450","-","551975.2143","199592.0351","-","기타","기타","-","-","중구","1686","진성이씨서울화수회"
1681,"-","진공펌프,부스타펌프,진공시스템,진공빨포기,설계제작","펌프,진공펌프,부스터펌프(부스타펌프)","진공21co.","-","-","-","-","-","-","-","-","-","-","판매","자재","-","-","1681","진공21co."
1684,"청계천로159","전자제품부품","전자부품","진석전자","-","-","-","-","02-2272-4820","-","552231.396500 ","199584.364600 ","-","음향","판매","-","-","종로구","1684","진석전자"
1685,"을지로157","-","-","진성이씨서울화수회","-","-","-","-","02-2264-5450","-","551980.1373","199591.5738","-","기타","기타","-","-","중구","1685","진성이씨서울화수회"
1682,"종로28길27","전자부품센터","전자부품","진명무선","-","-","-","-","274-3204","-","-","-","-","-","-","전기전자","-","종로구","1682","진명무선"
1683,"종로172-1","귀금속혼수전문점","순금,시계,예물","진보사","-","-","-","-","2279-1661~3","-","-","-","-","-","-","기타","-","종로구","1683","진보사"
1258,"창경궁로5길18","금속인테리어,행거제작,진열대제작,인테리어집기제작","인테리어집기,철구조물","열린금속","-","-","-","-","2275-1484","-","-","-","-","-","판매","가공","-","중구","1258","열린금속"
1680,"청계천로160","-","-","지킴이CCTV","-","-","-","-","010-9262-3017","-","552061.9314","199597.1026","-","통신","판매","-","-","중구","1680","지킴이CCTV"
1677,"창경궁로5나길12","주물,동,청동,신주,양은특형제작","청동,신주","지웅특수주물","-","-","주물","-","2269-3419","-","-","-","-","-","판매","가공","-","중구","1677","지웅특수주물"
1678,"을지로157","CCTV","CCTV,노래방기기,음향기기","지원미디어","-","-","-","-","02-2278-9711","-","552001.958900 ","199594.674600 ","-","음향","판매","-","-","중구","1678","지원미디어"
1679,"청계천로159","CCTV","CCTV,영상시스템,음향기기","지원사운드","-","-","-","-","02-2272-8810","-","552205.079800 ","199581.378000 ","-","영상/음향","판매","-","-","종로구","1679","지원사운드"
1673,"청계천로159","전자부품","전자부품","지엠케이","-","-","-","-","02-2278-5985","-","552160.225400 ","199593.212600 ","-","전기/전자","판매","-","-","종로구","1673","지엠케이"
1676,"청계천로159","-","-","지와이테크","-","-","-","-","-","-","552187.9794","199569.9686","-","-","-","-","-","종로구","1676","지와이테크"
1675,"을지로157","오락기수리","게임기","지영전자","-","-","-","-","010-5331-2398","-","551982.296200 ","199596.593000 ","-","오락기","수리","-","-","중구","1675","지영전자"
1674,"청계천로159","-","-","지엠트로닉스","-","-","-","-","02-2265-1125","-","552216.0123","199589.8529","-","-","-","-","-","종로구","1674","지엠트로닉스"
1672,"-","조명,전구,매입등","조명,전구","지엔라이팅","-","-","-","-","2277-2233","-","-","-","-","-","-","조명","-","-","1672","지엔라이팅"
1667,"청계천로180","LED특수조명제조직판,도소매","LED,LED조명","중앙특수조명","-","-","-","-","2272-1431,2272-1432,2272-1433","-","-","-","-","-","-","조명","-","중구","1667","중앙특수조명"
1668,"을지로157","논문및책자발간","-","중원문화사","-","-","인쇄","-","02-2271-1662","-","551934.106300 ","199595.008100 ","-","문화","기타","-","-","중구","1668","중원문화사"
1669,"을지로157","자동제어기기","자동제어기기","중원테크","-","-","-","-","-","-","551920.754900 ","199595.199000 ","-","기계","개발","-","-","중구","1669","중원테크"
1670,"청계천로159","스피커","스피커,앰프","지구전자","-","-","-","-","02-2279-2489","-","552228.628900 ","199579.586500 ","-","음향","판매","-","-","종로구","1670","지구전자"
1666,"청계천로159","CCTV","CCTV,스피커,앰프","중앙정보통신","-","-","-","-","02-2275-9662","-","552162.556300 ","199586.716700 ","-","음향/통신","판매","-","-","종로구","1666","중앙정보통신"
1665,"을지로157","CCTV","CCTV","중앙전자시스템","-","-","-","-","02-2277-6187","-","552007.700300 ","199586.004400 ","-","통신","판매","-","-","중구","1665","중앙전자시스템"
1664,"청계천로159","전자부품","전자부품","중앙전자상사","-","-","-","-","02-2279-7664","-","552231.232800 ","199577.960600 ","-","전기/전자","판매","-","-","종로구","1664","중앙전자상사"
1663,"돈화문로2길5","-","-","중앙이엔씨","-","-","-","-","2265-2993","-","552213.3848","199371.4455","-","-","-","전기전자","중앙ENC","종로구","1663","중앙이엔씨"
1662,"돈화문로2길5","-","-","중앙이엔씨","-","-","-","-","2265-2993","-","-","-","-","-","-","전기전자","중앙ENC","종로구","1662","중앙이엔씨"
1661,"-","실크인쇄,실사,현수막","현수막","중앙스크린","-","-","인쇄","-","2285-5466","-","-","-","-","-","판매","가공","-","-","1661","중앙스크린"
1660,"창경궁로5길31","알미늄판/봉,절단가공","-","중앙금속","-","-","절단","-","2277-5054,2277-5084","-","-","-","-","-","판매","가공","-","중구","1660","중앙금속"
1659,"을지로175","금고","금고","중앙금고","-","-","-","-","2267-6234,2278-3630","-","-","-","-","-","-","기타","-","중구","1659","중앙금고"
1658,"종로22길5","각종계기,계측기","전자계측기","중앙계측기","-","-","-","-","2267-4726~7","-","552271.843711 ","199419.225487 ","-","-","판매","공구","-","종로구","1658","중앙계측기"
1657,"종로30길33","cctv,음향기기","CCTV,음향기기","중부월드전자","-","-","-","-","2278-1733","-","552284.774107 ","199601.282741 ","-","-","-","전기전자","-","종로구","1657","중부월드전자"
1656,"창경궁로5길15","아크릴가공","아크릴","중부아크릴","-","-","-","-","-","-","-","-","-","-","판매","가공","-","중구","1656","중부아크릴"
1655,"을지로138","학생작품,특수가공,업자하청","아크릴","중부아크릴","-","-","-","-","263-5104","-","-","-","-","-","판매","가공","-","중구","1655","중부아크릴"
1653,"청계천로159","전기충격기","전기충격기,전자부품","중경테크원","-","-","-","-","02-2273-8086","-","552221.401100 ","199579.021400 ","-","전기/전자","판매","-","-","종로구","1653","중경테크원"
1654,"창경궁로5길15","아크릴가공전문,4*8레이저CNC기계완비,포맥스,ABS,PC,PET가공일체","아크릴,포맥스","중부아크릴","-","-","CNC","-","2263-5104,010-8978-5104","-","-","-","-","-","판매","가공","-","중구","1654","중부아크릴"
1266,"창경궁로5다길40","-","-","영광조각","-","-","-","-","010-5412-8139","-","-","-","-","-","판매","가공","-","중구","1266","영광조각"
1267,"-","-","-","영광조각","-","-","-","-","010-5412-8139","-","-","-","-","-","판매","가공","-","중구","1267","영광조각"
1260,"을지로157","스피커","스피커,앰프","열린음향","-","-","-","-","02-2273-7048","-","552021.542600 ","199591.701700 ","-","음향","판매","-","-","중구","1260","열린음향"
1261,"청계천로159","-","-","열린작업장","-","-","-","-","-","-","552189.062","199570.0808","-","-","-","-","-","종로구","1261","열린작업장"
1262,"창경궁로5길20","PC-PVC명판,철판,아크릴인쇄","명판,아크릴","영실크","-","-","인쇄","-","2277-6710","-","-","-","-","-","판매","가공","-","중구","1262","영실크"
1263,"창경궁로5길30","프레스가공,금형제작","-","영광공업사","-","-","프레스,금형","-","2277-7659","-","-","-","-","-","판매","가공","-","중구","1263","영광공업사"
1264,"창경궁로5가길24","메탈,나트륨,수은등,방폭등,투광기,가로등,기구및전주,AL몰드,닥트","메탈,방폭등,가로등","영광전기","-","-","-","-","2275-7341","-","-","-","-","-","-","조명","-","중구","1264","영광전기"
1265,"을지로17길25","밀링가공","-","영광정밀","-","-","밀링","-","2272-8972","-","-","-","-","-","판매","가공","-","중구","1265","영광정밀"
1243,"청계천로227","게임기","게임기,컴퓨터,게임기","엘바전자","-","-","-","-","010-5258-9934","-","552061.192600 ","199580.849600 ","-","오락기","판매","-","-","중구","1243","엘바전자"
1652,"청계천로159","전자부품","전자부품","준일반도체","-","-","-","-","02-2269-8506","-","552225.751900 ","199588.495100 ","-","전기/전자","판매","-","-","종로구","1652","준일반도체"
1236,"청계천로159","프로젝터총판","프로젝터","엔에스테크윈","-","-","-","-","6365-0155","-","552193.280400 ","199583.401600 ","-","영상","판매","-","-","종로구","1236","엔에스테크윈"
1237,"을지로157","지폐계수기수리","지폐계수기,지폐인식기","엔탑","-","-","-","-","010-3723-5678","-","551965.108900 ","199590.427700 ","-","기계","수리","-","-","중구","1237","엔탑"
1238,"창경궁로67-7","아크릴,우드,악세사리디자인및컷팅,자개,소뿔,너트단추가공,공장직영","아크릴,우드","엔터레이져","-","-","-","-","2276-1286","-","-","-","-","-","판매","가공","-","중구","1238","엔터레이져"
1651,"돈화문로4길29","예물전문,공장직영","예물","주은귀금속도매","-","-","-","-","-","-","552289.209628 ","199465.503645 ","-","-","-","기타","-","종로구","1651","주은귀금속도매"
1650,"창경궁로5가길9","포스타전문,가발미싱,부속전문","미싱,미싱부속","주원특수미싱","-","-","-","-","2271-1755","-","-","-","-","-","-","기타","-","중구","1650","주원특수미싱"
1649,"청계천로159","-","-","주영전자(창고)","-","-","-","-","-","-","552236.2102","199577.9934","-","-","-","-","-","종로구","1649","주영전자"
1648,"청계천로159","콘덴서","콘덴서","주영전자","-","-","-","-","02-2274-9393","-","552231.294400 ","199578.523800 ","-","전기/전자","판매","-","-","종로구","1648","주영전자"
1647,"청계천로159","콘덴서","콘덴서","주영전자","-","-","-","-","02-2274-9393","-","552231.294400 ","199578.523800 ","-","전기/전자","판매","-","-","종로구","1647","주영전자"
1646,"-","공업용미싱도매,각종수입미싱취급점","미싱","주영산업기계(주)","-","-","-","-","2273-6126,2273-6208","-","-","-","-","-","-","기타","-","-","1646","주영산업기계"
1645,"을지로137-1","도기,타일","도기,타일","주영도기,타일","-","-","-","-","2268-1921~2","-","-","-","-","-","-","기타","-","중구","1645","주영도기,타일"
1644,"을지로17길24","-","-","주식회사태경기전","-","-","-","-","2265-7555,2269-5668~9","-","552011.5102","199538.7844","-","-","-","기타","-","중구","1644","주식회사태경기전"
1643,"을지로17길24","-","-","주식회사태경기전","-","-","-","-","2265-7555,2269-5668~9","-","-","-","-","-","-","기타","-","중구","1643","주식회사태경기전"
1641,"청계천로159","다시세운공유공간","-","주민사랑방","-","-","공간대여","-","-","-","552218.589400 ","199583.623200 ","-","기타","기타","-","-","종로구","1641","주민사랑방"
1640,"을지로157","빈티지오디오","오디오","주경전자","-","-","-","-","02-2279-6003","-","551949.339600 ","199598.467700 ","-","음향","수리","-","-","중구","1640","주경전자"
1639,"청계천로159","컴퓨터및컴퓨터주변기기","컴퓨터주변기기","종합컴퓨터","-","-","-","-","02-2275-4792","-","552236.842400 ","199568.603100 ","-","컴퓨터","판매","-","-","종로구","1639","종합컴퓨터"
1637,"청계천로159","가전","가전제품","종합마트","-","-","-","-","02-2266-7790","-","552204.058900 ","199572.034700 ","-","가전","판매","-","-","종로구","1637","종합마트"
1638,"청계천로159","컴퓨터및컴퓨터주변기기","컴퓨터","종합컴퓨터","-","-","-","-","02-2275-4792","-","552236.842400 ","199568.603100 ","-","컴퓨터","판매","-","-","종로구","1638","종합컴퓨터"
1633,"청계천로160","-","-","종로전자","-","-","-","-","02-2263-8966","-","552064.0731","199586.0356","-","-","-","-","-","중구","1633","종로전자"
1634,"청계천로159","레코드","레코드","종로좌판","-","-","-","-","02-324-4545","-","552233.016800 ","199579.114400 ","-","음향","판매","-","-","종로구","1634","종로좌판"
1635,"-","각종볼트,넛트","볼트","종성볼트사","-","-","-","-","2266-2588","-","-","-","-","-","판매","자재","-","-","1635","종성볼트사"
1636,"청계천로159","가전","가전제품","종합마트","-","-","-","-","02-2266-7790","-","552204.058900 ","199572.034700 ","-","가전","판매","-","-","종로구","1636","종합마트"
1632,"청계천로159","공업용청소기","청소기,무전기,오디오,가전제품","종로전기","-","-","-","-","02-2265-4959","-","552229.704600 ","199563.520600 ","-","가전","판매","-","-","종로구","1632","종로전기"
1631,"종로132","JEWELRY&WATCHWHOLESALE","예물,시계","종로우수귀금속도매상가","-","-","-","-","-","-","552286.859722 ","199324.688999 ","-","-","-","기타","-","종로구","1631","종로우수귀금속도매상가"
1629,"청계천로159","CCTV","CCTV,녹음기,카메라","종로디지탈","-","-","-","-","02-2264-2953","-","552239.389500 ","199562.475600 ","-","영상","판매","-","-","종로구","1629","종로디지탈"
1630,"수표로22길18","상패,명패,트로피등","상패,명패","종로상패&드림CS","-","-","-","-","747-9936","-","552400.373414 ","199144.111515 ","-","-","-","기타","-","종로구","1630","종로상패&드림CS"
1616,"돈화문로16","전자저울,온습도계,수질대기측정기,실험계측기,유량계,압력측정기기,초음파세척기,KS기준설비,조직배양,전기로,항온수조,교반기,고압멸균기,크리벤치,후드,향온항습기,열풍건조기,진공건조기","온습도계,전자저울,전자계측기,세척기,교반기,향온기,건조기","조선계측기교역","-","-","-","-","2268-4344~5","-","552258.574737 ","199330.146572 ","-","-","판매","공구","-","종로구","1616","조선계측기교역"
1628,"청계천로159","CCTV","CCTV,녹음기,카메라,비디오","종로디지탈","-","-","-","-","02-2264-2953","-","552239.389500 ","199562.475600 ","-","영상","판매","-","-","종로구","1628","종로디지탈"
1627,"을지로157","노래방기기","노래방기기","종로금영","-","-","-","-","02-2275-7296","-","551923.490300 ","199606.475100 ","-","음향","판매","-","-","중구","1627","종로금영"
1626,"청계천로359","광섬유","광섬유","종로광섬유","-","-","-","-","010-6269-4669","-","552072.457000 ","199600.738600 ","-","기타","제조/판매","-","-","중구","1626","종로광섬유"
1625,"청계천로248","광섬유","광섬유","종로광섬유","-","-","-","-","010-6269-4669","-","552072.457000 ","199600.738600 ","-","기타","제조/판매","-","-","중구","1625","종로광섬유"
1624,"종로170-1","생산자직영판매","순금,시계,예물","종로4가귀금속도매백화점","-","-","-","-","-","-","-","-","-","-","-","기타","귀금속백화점","종로구","1624","종로4가귀금속도매백화점"
1623,"을지로157","LED","LED,특수전구,조명","조일전광사","-","-","-","-","02-2277-5151","-","551989.730500 ","199605.284300 ","-","조명","판매","-","-","중구","1623","조일전광사"
1622,"을지로157","LED","LED,특수전구,조명","조일전광사","-","-","-","-","02-2277-5151","-","551989.730500 ","199605.284300 ","-","조명","판매","-","-","중구","1622","조일전광사"
1621,"종로28길5","-","-","조은LED창고","-","-","-","-","-","-","552294.0784","199597.0874","-","-","-","조명","-","-","1621","조은LED세운상가창고"
1620,"-","-","조명,LED,LED조명","조은LED창고","-","-","-","-","-","-","-","-","-","-","-","조명","-","-","1620","조은LED세운상가창고"
1619,"종로28길5","-","-","조은LED","-","-","-","-","2268-5822","-","552294.0784","199597.0874","-","-","-","조명","-","종로구","1619","조은LED"
1618,"종로28길5","-","조명,LED,LED조명","조은LED","-","-","-","-","2268-5822","-","-","-","-","-","-","조명","-","종로구","1618","조은LED"
1617,"을지로157","PCB","PCB","조은전자","-","-","-","-","010-4711-4832","-","552020.963100 ","199602.926500 ","-","전자","개발","-","-","중구","1617","조은전자"
1613,"청계천로160","LED조명,비디오폰,CCTV,도어락","LED,LED조명,CCTV","조명","-","-","-","-","2275-3846","-","-","-","-","-","-","조명","코콤청계지점","중구","1613","조명"
1614,"청계천로166-1","수입조명,인테리어조명","조명,인테리어조명","조명매니아","-","-","-","-","2261-3500","-","-","-","-","-","-","조명","-","중구","1614","조명매니아"
1615,"-","인테리어조명,LED조명,주문제작","조명,LED,LED조명,인테리어조명","조명보라","-","-","-","-","2273-0248","-","-","-","-","-","-","조명","이전(원남동)","-","1615","조명보라"
1612,"종로24길20","각종BOX주문제작,철케이스","BOX,철케이스","제일판금","-","-","-","-","2275-1095","-","552217.546804 ","199468.153048 ","-","-","판매","가공","-","종로구","1612","제일판금"
1608,"-","전기모터판매","전기모터","제일상사","-","-","-","-","2265-5412","-","-","-","-","-","-","전기전자","-","-","1608","제일상사"
1609,"-","선반,밀링가공,기계제작","-","제일정공","-","-","선반밀링","-","2285-2821,010-5386-7436","-","-","-","-","-","판매","가공","-","-","1609","제일정공"
1611,"청계천로223","PCB수리","PCB","제일콘트롤","-","-","-","-","010-5341-9446","-","552023.593100 ","199584.486900 ","-","전자","수리","-","-","중구","1611","제일콘트롤"
1607,"청계천로168","기계장비","기계장비","제일상사","-","-","-","-","02-2266-2426","-","552050.711600 ","199585.089800 ","-","전기/전자","판매","-","-","중구","1607","제일상사"
1610,"을지로175","철물,실크인쇄","철물","제일철물","-","-","인쇄","-","2265-2724,2279-2724","-","-","-","-","-","-","기타","-","중구","1610","제일철물"
1606,"청계천로309","각종고무박킹","패킹(바킹,박킹)","제일박킹","-","-","-","-","010-4046-6508","-","552076.915500 ","199600.527600 ","-","고무","제조/판매","-","-","중구","1606","제일박킹"
1605,"-","TV레벨메타,전기,전자,통신","TV레벨메미터(TV레벨메타)","제일무선","-","-","-","-","2265-4898~7","-","552182.095389 ","199499.437197 ","-","-","-","전기전자","-","-","1605","제일무선"
1598,"청계천로256","게임기","게임기,전자제어프로그램,지폐교환기","제이텍","-","-","-","-","010-3718-1591","-","552036.330600 ","199604.123900 ","-","오락기","개발/판매","-","-","중구","1598","제이텍"
1599,"청계천로257","게임기","게임기,전자제어프로그램,지폐교환기","제이텍","-","-","-","-","010-3718-1591","-","552036.330600 ","199604.123900 ","-","오락기","개발/판매","-","-","중구","1599","제이텍"
1604,"창경궁로5가길21","경첩,도어록,후리힌지등하드웨어,실리콘,장갑,마대,본드등건축자재","실리콘,접착제,경첩","제일데코","-","-","-","-","2266-6051","-","-","-","-","-","-","기타","-","중구","1604","제일데코"
1603,"청계천로159","PCB제작","PCB","제일과학","-","-","회로설계","-","02-2264-2799","-","552232.941600 ","199563.249000 ","-","전기/전자","개발/판매","-","-","종로구","1603","제일과학"
1602,"을지로19길14","알곤,전기,구조물제작,프라즈마절단,학생작품","-","제일공업사","-","-","절단,아르곤용접","-","2268-2861,010-2246-4305","-","-","-","-","-","판매","가공","-","중구","1602","제일공업사"
1601,"청계천로259","게임기","게임기,전자제어프로그램,지폐교환기","제이텍","-","-","-","-","010-3718-1591","-","552036.330600 ","199604.123900 ","-","오락기","개발/판매","-","-","중구","1601","제이텍"
1600,"청계천로258","게임기","게임기,전자제어프로그램,지폐교환기","제이텍","-","-","-","-","010-3718-1591","-","552036.330600 ","199604.123900 ","-","오락기","개발/판매","-","-","중구","1600","제이텍"
1597,"청계천로255","게임기","게임기,전자제어프로그램,지폐교환기","제이텍","-","-","-","-","010-3718-1591","-","552036.330600 ","199604.123900 ","-","오락기","개발/판매","-","-","중구","1597","제이텍"
1548,"을지로157","-","-","임대","-","-","-","-","-","-","551927.1337","199608.629","-","-","-","-","-","중구","1548","임대"
1549,"을지로157","-","-","임대","-","-","-","-","-","-","551915.0385","199596.7628","-","-","-","-","-","중구","1549","임대"
1550,"을지로157","-","-","임대","-","-","-","-","-","-","551922.7575","199614.7924","-","-","-","-","-","중구","1550","임대"
1551,"을지로157","잉크","잉크,토너","잉크럽트","-","-","-","-","02-2285-3567","-","552002.643800 ","199600.195600 ","-","컴퓨터","판매","-","-","중구","1551","잉크럽트"
1552,"청계천로323","D.C모터.특수렌즈","DC모터,감속모터,렌즈","자광사","-","-","-","-","02-2267-9021","-","552071.829900 ","199580.331200 ","-","기계","판매","-","-","중구","1552","자광사"
1553,"청계천로369","과학교구","과학교구","자람사이언스","-","-","-","-","02-486-2777","-","552067.650600 ","199599.275500 ","-","교육","개발/판매","-","-","중구","1553","자람사이언스"
1554,"청계천로160","-","-","자매분식","-","-","-","-","02-2279-2429","-","552063.6044","199580.6236","-","F&B","판매","-","-","중구","1554","자매분식"
1555,"청계천로159","노브","노브,전자부품","자유전기","-","-","-","-","02-2267-5319","-","552169.640400 ","199585.952300 ","-","전기/전자","판매","-","-","종로구","1555","자유전기"
1556,"청계천로159","-","-","자유전자","-","-","-","-","02-2285-2412","-","552209.3746","199590.3664","-","-","-","-","-","종로구","1556","자유전자"
1557,"창경궁로5가길35","각종케이블","케이블","자유케블판매(주)","-","-","-","-","2278-5566","-","-","-","-","-","-","전기전자","-","중구","1557","자유케블판매"
1558,"청계천로159","PA앰프","앰프,노래방기기","장미디어","-","-","-","-","02-2278-1862","-","552170.665900 ","199569.890800 ","-","음향","판매","-","-","종로구","1558","장미디어"
1559,"청계천로143","냉동부품,후레온가스,콤푸레서","프레온가스(후레온가스),냉동부품,컴프레셔","장사냉열","-","-","-","-","2265-4910","-","552134.519618 ","199429.076436 ","-","-","-","기계/에너지","-","종로구","1559","장사냉열"
1596,"청계천로159","전자부품","전자부품","제이제이칩","-","-","-","-","02-6263-1180","-","552194.618200 ","199591.854300 ","-","전기/전자","판매","-","-","종로구","1596","제이제이칩"
1595,"청계천로159","IOT","IOT제품,로봇,소프트웨어,자동화시스템","제이알씨로봇","-","-","프로그래밍","-","02-2648-0673","-","552213.901800 ","199571.078400 ","-","소프트웨어","개발","-","-","종로구","1595","제이알씨로봇"
1594,"청계천로159","IOT","IOT제품,로봇,소프트웨어,자동화시스템","제이알씨로봇","-","-","프로그래밍","-","02-2648-0673","-","552213.901800 ","199571.078400 ","-","소프트웨어","개발","-","-","종로구","1594","제이알씨로봇"
1587,"청계천로159","공기정화기","공기정화기,정수기,자판기","정진가전랜드","-","-","-","-","02-2265-5970","-","552233.852600 ","199566.696800 ","-","가전","판매","-","-","종로구","1587","정진가전랜드"
1588,"청계천로159","공기정화기","공기정화기,정수기,자판기","정진가전랜드","-","-","-","-","02-2265-5970","-","552233.852600 ","199566.696800 ","-","가전","판매","-","-","종로구","1588","정진가전랜드"
1589,"청계천로159","전자부품","전자부품,크리스탈오실레이터","정진테크","-","-","-","-","02-2277-4622","-","552190.718200 ","199586.506500 ","-","전기/전자","판매","-","-","종로구","1589","정진테크"
1590,"청계천로160","-","-","제원시스템","-","-","-","-","-","-","552028.3694","199589.3813","-","-","-","-","-","중구","1590","제원시스템"
1591,"을지로17길11","조립식단자대,CTT,PTT","CTT,PTT","제원전기상사","-","-","-","-","272-0201~3","-","-","-","-","-","-","전기전자","-","중구","1591","제원전기상사"
1592,"을지로157","노래방기기","노래방기기,마이크","제이미디어","-","-","-","-","02-2269-1450","-","551948.658900 ","199591.368900 ","-","음향","판매","-","-","중구","1592","제이미디어"
1593,"을지로157","노래방기기","노래방기기,마이크","제이미디어","-","-","-","-","02-2269-1450","-","551948.658900 ","199591.368900 ","-","음향","판매","-","-","중구","1593","제이미디어"
1586,"청계천로159","-","-","정진가전(창고)","-","-","-","-","-","-","552223.7224","199569.9144","-","-","-","-","-","종로구","1586","정진가전"
1585,"청계천로159","PowerSupply","파워서플라이,PCB,영상장비,의료기기,인버터","정음전자","-","-","-","-","02-2264-0287","-","552215.609100 ","199587.659600 ","-","전기/전자","수리","-","-","종로구","1585","정음전자"
1584,"창경궁로20길28","조명기구,전기재료/LED도매제작,시공상담","LED,LED조명,조명","정원조명","-","-","-","-","2274-6008","-","552866.216227 ","199908.359402 ","-","-","-","조명","-","종로구","1584","정원조명"
1570,"돈화문로4길16","압착단자,DVC다트,조립식단자대","압착단자","전오전기","-","-","-","-","2267-9431,266-2310","-","552271.630044 ","199390.350577 ","-","-","-","전기전자","-","종로구","1570","전오전기"
1583,"창경궁로5다길8-8","배수및오수펌프","배수펌프,오수펌프,펌프","정우펌프제작소","-","-","-","-","2278-5995","-","-","-","-","-","판매","자재","-","중구","1583","정우펌프제작소"
1582,"청계천로250","전자부품","전자부품","정우전자","-","-","-","-","010-8929-3296","-","552056.271000 ","199602.255300 ","-","전기/전자","판매","-","-","중구","1582","정우전자"
1581,"창경궁로58","웨빙절단기,지퍼절단기,벨크로절단기","절단기","정우산업","-","-","-","-","2271-0214~5","-","-","-","-","-","판매","가공","-","중구","1581","정우산업"
1580,"청계천로159","전자부품","전자부품","정오전자","-","-","-","-","02-2274-5252","-","552206.737700 ","199581.152700 ","-","전기/전자","수리","-","-","종로구","1580","정오전자"
1579,"청계천로159","전자부품","전자부품","정오전자","-","-","-","-","02-2274-5252","-","552206.737700 ","199581.152700 ","-","전기/전자","수리","-","-","종로구","1579","정오전자"
1578,"을지로151-1","비철금속","비철금속","정신금속상사","-","-","-","-","266-2342,272-7060","-","-","-","-","-","판매","자재","-","중구","1578","정신금속상사"
1577,"을지로157","건축","건축자재,소방자재,시설자재","정성종합상사","-","-","건축","-","02-2774-8551","-","551913.640800 ","199596.591200 ","-","기계","판매","-","-","중구","1577","정성종합상사"
1576,"을지로17길32","공장등,인테리어,LED,조명제작상담","LED,LED조명,인테리어조명","정밀조명","-","-","-","-","2266-9898,010-8357-1034","-","-","-","-","-","-","조명","-","중구","1576","정밀조명"
1575,"-","LEDLAMP,각종전구,조명","LED,LED조명,조명","정밀전기조명","-","-","-","-","2266-9898","-","-","-","-","-","-","조명","-","-","1575","정밀전기조명"
1574,"창경궁로5길34-6","로구로,부품제작전문","부품","정도산업","-","-","-","-","010-8003-0836","-","-","-","-","-","판매","가공","-","중구","1574","정도산업"
1573,"을지로157","오락기","게임기","점보","-","-","-","-","02-2278-3068","-","551946.559300 ","199604.242400 ","-","오락기","판매","-","-","중구","1573","점보"
1572,"을지로157","문집","문집,족보","전통족보문화사","-","-","-","-","02-738-2114","-","551925.985700 ","199595.772500 ","-","문화","기타","-","-","중구","1572","전통족보문화사"
1571,"청계천로363","LED","LED,전자부품","전진전자","-","-","-","-","010-8556-5757","-","552064.474100 ","199582.552400 ","-","전기/전자","개발/판매","-","-","중구","1571","전진전자"
1569,"종로166-1","귀금속전문점","순금,시계,예물","전당포정원","-","-","-","-","2266-0770","-","-","-","-","-","-","기타","정원","종로구","1569","전당포정원"
1561,"청계천로159","노래방기계","노래방기기","장안음향","-","-","-","-","02-2267-5287","-","552165.851900 ","199591.436500 ","-","음향","판매","-","-","종로구","1561","장안음향"
1562,"종로26길16","밥솥,믹서기,드라이기등가전제품","밥솥,믹서기,드라이기","장안전자","-","-","-","-","2278-9357","-","552238.039514 ","199546.500973 ","-","-","-","가전/오락기","-","종로구","1562","장안전자"
1563,"을지로157","마이크로프로세서","마이크로프로세서,모터,버튼,센서","장원테크","-","-","-","-","02-2269-1531","-","552022.452000 ","199601.855500 ","-","기계","제조","-","-","중구","1563","장원테크"
1564,"을지로157","-","-","재령이씨서울종친회","-","-","-","-","-","-","552006.3315","199588.4728","-","기타","기타","-","-","중구","1564","재령이씨서울종친회"
1565,"청계천로160","-","-","재성전자","-","-","-","-","010-5236-4784","-","552074.9669","199579.5588","-","전자","판매","-","-","중구","1565","재성전자"
1566,"청계천로160","-","-","재성전자","-","-","-","-","010-5236-4784","-","552072.7292","199579.7685","-","전자","판매","-","-","중구","1566","재성전자"
1567,"청계천로159","IC","IC,TR,다이오드","저스텍","-","-","-","-","02-2265-7775","-","552161.945200 ","199595.379700 ","-","전기/전자","판매","-","-","종로구","1567","저스텍"
1560,"종로20길19","베어링","베어링","장안베어링","-","-","-","-","2265-4935","-","552202.109117 ","199352.588947 ","-","-","판매","자재","장안베아링","종로구","1560","장안베어링"
1279,"을지로157","-","-","영산일렉","-","-","-","-","02-2274-9959","-","551992.6925","199610.3626","-","-","-","-","-","중구","1279","영산일렉"
1546,"청계천로160","-","-","임대","-","-","-","-","-","-","552031.5137","199596.5336","-","-","-","-","-","중구","1546","임대"
1547,"을지로157","-","-","임대","-","-","-","-","-","-","551936.9796","199607.7064","-","-","-","-","-","중구","1547","임대"
1545,"청계천로159","냉난방기","난방기,가전제품","임가전","-","-","-","-","02-2267-7542","-","552176.742900 ","199590.261400 ","-","가전","판매","-","-","종로구","1545","임가전"
1544,"청계천로159","냉난방기","냉방기,가전제품","임가전","-","-","-","-","02-2267-7542","-","552176.742900 ","199590.261400 ","-","가전","판매","-","-","종로구","1544","임가전"
